mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.3848514080047607,0.011595145326557125,0.0599459171295166,0.002018976935120321,gini,6,0.5,1,2,150,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}",0.676056338028169,0.6906474820143885,0.7014925373134329,0.6470588235294118,0.7175572519083969,0.6865624865587598,0.023963253669615894,387
1.868290948867798,0.03759798326992098,0.07716131210327148,0.0008599053571608059,gini,6,0.5,1,2,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.6714285714285714,0.7272727272727273,0.6962962962962963,0.6567164179104478,0.696969696969697,0.6897367419755479,0.024206711851078467,379
0.9263334274291992,0.006174283246245763,0.042018985748291014,0.001180063701249021,gini,6,0.5,1,5,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6482758620689655,0.7175572519083969,0.6814814814814815,0.6474820143884892,0.6857142857142857,0.6761021791123237,0.02620408478405971,404
1.3931182384490968,0.013182627034148095,0.05999202728271484,0.0011906665317644954,gini,6,0.5,1,5,150,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150}",0.6482758620689655,0.7164179104477612,0.696969696969697,0.6814814814814815,0.6861313868613139,0.6858552675658437,0.022311538023976524,389
1.8554331302642821,0.018262699046530533,0.07857537269592285,0.0012056176013552939,gini,6,0.5,1,5,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.6619718309859155,0.7164179104477612,0.6911764705882353,0.6870229007633588,0.6906474820143885,0.6894473189599319,0.01727786679492876,384
0.9279887676239014,0.008031392925523297,0.041892051696777344,0.0007750325085121799,gini,6,0.5,1,10,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.6621621621621622,0.7058823529411765,0.6917293233082706,0.6521739130434783,0.6853146853146853,0.6794524873539547,0.019630078056842824,401
1.402130126953125,0.016861838372190033,0.05951695442199707,0.0009094464921087372,gini,6,0.5,1,10,150,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150}",0.6714285714285714,0.7111111111111111,0.6715328467153284,0.6617647058823529,0.6853146853146853,0.6802303840904098,0.017167234806309294,400
1.8466787338256836,0.011830631491158218,0.07780036926269532,0.0012826311228199508,gini,6,0.5,1,10,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.6619718309859155,0.7111111111111111,0.6814814814814815,0.6567164179104478,0.6758620689655173,0.6774285820908947,0.019085584181779636,403
0.9307765960693359,0.007176722400460521,0.04232916831970215,0.0006427752971638116,gini,6,0.5,2,2,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6357615894039735,0.6911764705882353,0.7076923076923077,0.6808510638297872,0.6811594202898551,0.6793281703608318,0.02386891770453087,402
1.4386938571929933,0.07919658594491204,0.05978856086730957,0.0010724816056629871,gini,6,0.5,2,2,150,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150}",0.6713286713286714,0.7007299270072993,0.6917293233082706,0.6764705882352942,0.6808510638297872,0.6842219147418647,0.010644783478619513,394
